ID,Legacy ID,First Name,Last Name,Department,Average Rating,Number of Ratings,Average Difficulty,Would Take Again %,School Name,School ID,RMP URL
VGVhY2hlci0yMTUxODU4,2151858,Robert,Hancock,Microbiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2151858
VGVhY2hlci0yMTc2OTYy,2176962,Randal,Clark,Mechanical Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2176962
VGVhY2hlci0yMTU1MDYz,2155063,Julian,Dierkes,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2155063
VGVhY2hlci0yMTYxODY4,2161868,Amelia,Bentley,Biology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2161868
VGVhY2hlci0yMTYwODI5,2160829,François,Tougas,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2160829
VGVhY2hlci0yMTYxMjc4,2161278,Michael,Law,Health Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2161278
VGVhY2hlci04ODI4ODE=,882881,Jessica,Millar,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/882881
VGVhY2hlci0xMDgyNTcw,1082570,Al,Thomas,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1082570
VGVhY2hlci0xMTE3MDQ3,1117047,John,Oliffe,Nursing,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1117047
VGVhY2hlci0xMDI0MDM2,1024036,Chad,Hyson,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1024036
VGVhY2hlci0xMjM2NTI5,1236529,Avon,Mersey,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1236529
VGVhY2hlci0xOTI1NzE4,1925718,Bao,Truong,Chemical  Biological Engin.,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1925718
VGVhY2hlci0xOTkxNTIy,1991522,Brenda,Jones,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1991522
VGVhY2hlci0xOTcyMzc4,1972378,Lukasz,Wodzynski,Literature,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1972378
VGVhY2hlci0xNDEwNjQz,1410643,Mike,Kobor,Biochemistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1410643
VGVhY2hlci0xODEzMDY3,1813067,Sonia,Bacca,Physics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1813067
VGVhY2hlci0xODE3MzA4,1817308,Jenny,Kong,Not Specified,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1817308
VGVhY2hlci0xODgyNDYy,1882462,Bill,Buholzer,Urban Planning,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1882462
VGVhY2hlci0xMzI1MTI4,1325128,Donald,Kraciw,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1325128
VGVhY2hlci0xMzI2NDgw,1326480,Eric,Lagally,Dentistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1326480
VGVhY2hlci0xMzI3OTM5,1327939,Deirdre,Pickerell,Counseling Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1327939
VGVhY2hlci0xMzA4NzU1,1308755,Xiao Xi,Wei,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1308755
VGVhY2hlci0xNTY3ODIw,1567820,Ben,Richardson,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1567820
VGVhY2hlci0xNTYzNzE3,1563717,Oleq,Benesch,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1563717
VGVhY2hlci0yMTA1MzQz,2105343,Catherine,Byrne,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2105343
VGVhY2hlci0xMjU0Nzg1,1254785,Patrick,Clarke,Social Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1254785
VGVhY2hlci0xNjEyNzgz,1612783,Dale,Rolfson,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1612783
VGVhY2hlci0yMDkwNjk5,2090699,Thomas,Hughes,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2090699
VGVhY2hlci0yMDIyMzEz,2022313,Sam,Seyedin,Biology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2022313
VGVhY2hlci0xOTc0ODA5,1974809,Jeffrey,Meyers,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1974809
VGVhY2hlci0xMjgzODM5,1283839,Kay,Teschke,Health Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1283839
VGVhY2hlci0xMjkwMDk2,1290096,Jane,Mills,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1290096
VGVhY2hlci0yMDU2Mjk3,2056297,Xiaonan,Sun,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2056297
VGVhY2hlci0xMzk2ODcy,1396872,Peter,Weiss,Chemistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1396872
VGVhY2hlci0xMzM5NjAy,1339602,Denise,Hawrysio,Fine Arts,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1339602
VGVhY2hlci0xNjAzNjI5,1603629,Will,Gervais,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1603629
VGVhY2hlci0zMTA4ODA3,3108807,Camila,Cavalli,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3108807
VGVhY2hlci0zMTA4ODQw,3108840,Brandy	,"Wiebe, ",Sociology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3108840
VGVhY2hlci0zMTA5MDE5,3109019,Nick,Bradley,Computer Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3109019
VGVhY2hlci0yODI0NjM5,2824639,Noah,Taylor,History,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2824639
VGVhY2hlci0yOTA1MDA0,2905004,Rebecca,Robertson,Land & Food Systems,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2905004
VGVhY2hlci0yODk1NjI2,2895626,Gabriel,Jarry-Bolduc,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2895626
VGVhY2hlci0yODgyNDE0,2882414,Bart,Anderson,Film,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2882414
VGVhY2hlci0yODg0NjQ5,2884649,Leigh,VanHandel,Fine Arts,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2884649
VGVhY2hlci0yODEwNDQ1,2810445,Jack,Davis,Statistics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2810445
VGVhY2hlci0yODEzMjEw,2813210,Mohammed Abdul,Hannan,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2813210
VGVhY2hlci0yODk2NDY3,2896467,Andrew,Devlin,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2896467
VGVhY2hlci0yODA4MTYy,2808162,Mauray,Toutloff,Anthropology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2808162
VGVhY2hlci0yODA3NzMz,2807733,Sahil,Bhandari,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2807733
VGVhY2hlci0yNzk3Njk3,2797697,Craig,Mitton,Medicine,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2797697
VGVhY2hlci0yNzg1MTA1,2785105,Sam,Huang,Economics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2785105
VGVhY2hlci0yNzkxNjA0,2791604,Penny,Hatzimanolakis,Dentistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2791604
VGVhY2hlci0yNzg4MzY3,2788367,Saima,Hirani,Nursing,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2788367
VGVhY2hlci0yNzg4Njgy,2788682,Maria,Adem,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2788682
VGVhY2hlci0xMDI0NzQ4,1024748,David,Beare,Language & Reading,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1024748
VGVhY2hlci0xMDIyMzIw,1022320,Nathan,Ng,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1022320
VGVhY2hlci0yOTQwMjU2,2940256,Rosalin,Miles,Kinesiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2940256
VGVhY2hlci0zMDE5MDE3,3019017,Ken,Christison,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3019017
VGVhY2hlci0zMDAwNTg2,3000586,Kendra,Chritz,Earth Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3000586
VGVhY2hlci0zMDE3NDQz,3017443,Maggie,Low,Urban Planning,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3017443
VGVhY2hlci0zMDE4NzYw,3018760,Rahul,Lakhote,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3018760
VGVhY2hlci0zMDE5MDE2,3019016,Steven,Weijs,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3019016
VGVhY2hlci0zMDAxMTMw,3001130,Hyejung,Jun,Music,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3001130
VGVhY2hlci0yNDk0MjE0,2494214,Samir,Dweik,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2494214
VGVhY2hlci0yNDk1MjAy,2495202,Ateya,Khorakiwala,Architecture,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2495202
VGVhY2hlci0yNTY2NzI0,2566724,Michelle,Lam,Physics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2566724
VGVhY2hlci0yNTY3MTkw,2567190,Arian,Zand,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2567190
VGVhY2hlci0yNDY5MTI1,2469125,Amir,Seperhy,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2469125
VGVhY2hlci0yNDY1NDM2,2465436,Adam,Farrell,Information Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2465436
VGVhY2hlci0yNTY5MzAw,2569300,Anant,Goyal,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2569300
VGVhY2hlci0yNjc5MDAz,2679003,Sally,Averitt-Hubbard,Sociology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2679003
VGVhY2hlci0yNjc5MDE1,2679015,Anupriya,Dasgupta,Sociology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2679015
VGVhY2hlci0yNjA3MjM5,2607239,Janel Lynn,Fergusson,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2607239
VGVhY2hlci0yMjkyODU5,2292859,Paul,Gélineau,Theater,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2292859
VGVhY2hlci0yMzI4OTAz,2328903,Allen,Manser,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2328903
VGVhY2hlci0yMzMxOTI4,2331928,Harlan,Campbell,Statistics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2331928
VGVhY2hlci0yMzk1NTM2,2395536,Elena,Choquette,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2395536
VGVhY2hlci0yNzUxNjMy,2751632,Vicki,Knight,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2751632
VGVhY2hlci0yNjg2OTg5,2686989,Jieun,Kim,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2686989
VGVhY2hlci0zMDc5NDU0,3079454,Billy Ray,Belcourt,Creative Writing,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3079454
VGVhY2hlci0zMDg3ODg4,3087888,Hoang,Nguyen,Computer Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3087888
VGVhY2hlci0zMDY4MDgw,3068080,Camellia,Bryan,Business,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3068080
VGVhY2hlci0zMDcwMjUy,3070252,Scott,Mackie,Linguistics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3070252
VGVhY2hlci0zMDc1NzYz,3075763,Li,Yang,Asian Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3075763
VGVhY2hlci0zMDczNzEz,3073713,Baluja,Tamara,Journalism,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3073713
VGVhY2hlci0zMDgzODQ2,3083846,Neo,Kaniz,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3083846
VGVhY2hlci0zMDgwNTQ1,3080545,Xiong,Zhang,Chinese,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3080545
VGVhY2hlci0yNzIxMDM5,2721039,Janice,Kwon,Medicine,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2721039
VGVhY2hlci05NDM1Mzk=,943539,Jennifer,Campbell Meier,Information Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/943539
VGVhY2hlci05NTc3NTQ=,957754,Stephanie,Brown,German,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/957754
VGVhY2hlci04NjgyMDI=,868202,James,Schmidt,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/868202
VGVhY2hlci0xNjA0ODYx,1604861,Hannah,Spector,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1604861
VGVhY2hlci0yMDAxOTU3,2001957,Nathan,Hume,Law,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2001957
VGVhY2hlci0xOTk5NzYy,1999762,Jeffrey,Rushen,Land  Food Systems,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1999762
VGVhY2hlci0yMDA3MTg3,2007187,Elizabeth,Bligh,Music,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2007187
VGVhY2hlci0xMzcxNTQw,1371540,Alan,Buchanan,Medicine,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1371540
VGVhY2hlci0zMDczNzEz,3073713,Baluja,Tamara,Journalism,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3073713
VGVhY2hlci0zMDgwNTQ1,3080545,Xiong,Zhang,Chinese,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3080545
VGVhY2hlci0yOTc3MzQ3,2977347,KIT,PAI,Language & Reading,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2977347
VGVhY2hlci0zMDAwNTg2,3000586,Kendra,Chritz,Earth Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3000586
VGVhY2hlci0zMDE3NDQz,3017443,Maggie,Low,Urban Planning,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3017443
VGVhY2hlci0zMDE5MDE2,3019016,Steven,Weijs,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3019016
VGVhY2hlci0yNTY2NzI0,2566724,Michelle,Lam,Physics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2566724
VGVhY2hlci0yNTY3MTkw,2567190,Arian,Zand,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2567190
VGVhY2hlci0yNTY5MzAw,2569300,Anant,Goyal,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2569300
VGVhY2hlci0yNDY5MTI1,2469125,Amir,Seperhy,Psychology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2469125
VGVhY2hlci0yNDY1NDM2,2465436,Adam,Farrell,Information Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2465436
VGVhY2hlci0xMjA0NjA3,1204607,Leah,MacFadyen,Chemistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1204607
VGVhY2hlci0xMjIwNzQ0,1220744,Ali,Duman,Mathematics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1220744
VGVhY2hlci0xMTc1NjAz,1175603,Huasheng,Gao,Finance,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1175603
VGVhY2hlci0yODM2MTg0,2836184,Gregor,Sharp,Political Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2836184
VGVhY2hlci0yODUwODkx,2850891,Althea,Thauberger,Fine Arts,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2850891
VGVhY2hlci0yODk2NDY3,2896467,Andrew,Devlin,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2896467
VGVhY2hlci0yODA4MTYy,2808162,Mauray,Toutloff,Anthropology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2808162
VGVhY2hlci0yODA3NzMz,2807733,Sahil,Bhandari,Engineering,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2807733
VGVhY2hlci0yNzk3Njk3,2797697,Craig,Mitton,Medicine,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2797697
VGVhY2hlci0yNzg1MTA1,2785105,Sam,Huang,Economics,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2785105
VGVhY2hlci0yMjkyODU5,2292859,Paul,Gélineau,Theater,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2292859
VGVhY2hlci0xNzgzNTIw,1783520,Kinchit,Joshi,Women's Studies,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1783520
VGVhY2hlci0xNjk3OTM4,1697938,Mandy,Banet,Zoology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1697938
VGVhY2hlci0xNjk5MDIw,1699020,John,Aldrich,Radiology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1699020
VGVhY2hlci0xNzA2MDcw,1706070,Mathison,Sandra,Education,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1706070
VGVhY2hlci0xNjk0ODk4,1694898,Leeann,Donnelly,Dentistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1694898
VGVhY2hlci0xNjk1NjI5,1695629,Patricia,Weaver,Language & Reading,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1695629
VGVhY2hlci0xNjg3NTEy,1687512,Jim,Richardson,Dentistry,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1687512
VGVhY2hlci0yMTUzMjY3,2153267,Ryan,Li,Science,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2153267
VGVhY2hlci0yMTQzMjEz,2143213,Georgia,Piggot,Sociology,0.0,0,0.0,-1.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2143213
